기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20244,11215750,중곡2동,CS100010,커피-음료,360850564,41116,254115798,106734766,61485354,49246826,47205412,52035084,44143122,56316528,50418238,968298,29692683,134270941,94795131,87634665,13488846,121654889,218041696,1280649,74929631,124623893,54492747,47007325,37362340,28411,12705,4934,6220,5759,6036,5462,6561,6144,9,5453,13532,11674,9459,989,16597,23478,155,9256,12780,7459,6245,4178
20244,11215760,중곡3동,CS100010,커피-음료,746328983,122534,580712241,165616742,114857347,115580117,105943223,114093178,130238376,86091433,79525309,1588209,178852549,260877273,174355201,107819222,22836529,284196492,369120091,3757569,126315799,203342772,165050488,104589257,50260701,94234,28300,18422,19311,18347,18645,19509,14686,13614,272,35192,39564,26365,16888,4253,54794,65288,786,21785,39158,30850,18496,9007
20244,11215770,중곡4동,CS100010,커피-음료,1071779417,241008,653805180,417974237,107039556,135588918,141969572,123794317,145412817,212673869,205300368,4153443,137748432,350205594,290220465,226392086,63059397,505612201,560996983,12502161,215437499,309759463,221173736,207997937,99738388,149885,91123,27055,30137,32132,27991,32570,46767,44356,113,39780,74126,63843,49872,13274,118181,122544,3551,49330,73181,54205,42576,17883
20244,11215780,능동,CS100010,커피-음료,906598921,101092,601724524,304874397,105087648,124395484,122034925,120150937,130055530,164335844,140538553,4926480,84450824,281648674,239235873,232538082,63798988,329293647,540350694,6848839,198596764,257157327,187770010,128189481,91081918,68532,32560,13062,14241,13283,13363,14583,17599,14961,626,13366,29219,26342,23902,7637,42203,56279,997,24250,30612,18936,14279,9406
20244,11215810,광장동,CS100010,커피-음료,2023069989,297507,1721544073,301525916,347774473,391288133,327986299,382708285,271786883,167221884,134304032,0,488467409,816574149,470555298,239727215,7745918,816320276,1014170785,77772396,395091702,296203042,326309161,449616022,285498734,262289,35218,57476,59150,52320,53491,39852,19789,15429,0,91883,118566,63450,22756,852,133716,154171,17388,79682,39598,45623,70003,35597
20244,11215820,자양1동,CS100010,커피-음료,379460821,48570,277848659,101612162,58721626,55030955,48896034,64815671,50384373,57149083,44463079,0,34198179,158589753,111618374,69952695,5101820,167238959,185249464,2881977,81458536,91396190,66605963,81524961,28620798,34701,13869,6430,7619,6600,6950,7102,7581,6288,0,6226,18576,13487,9516,765,22255,24847,435,11316,13358,9746,8444,3805
20244,11215830,자양2동,CS100010,커피-음료,529608573,102099,365137125,164471448,71493514,73304595,78095890,66576882,75666244,84162450,80308998,0,93529901,156685245,147531515,111344975,20516937,229460924,283574392,8048923,80097559,145927925,121502212,93541441,63917263,71275,30824,14452,14419,14520,13378,14506,15858,14966,0,21329,29695,26176,20723,4176,48160,52495,1960,16807,29587,23624,17930,10749
20244,11215840,자양3동,CS100010,커피-음료,4093667468,514529,2721438665,1372228803,494017539,588477824,541277471,530217427,567448404,753418671,618810132,57200,322183281,1209245995,1293646532,1136617364,131917096,1404633557,2334476241,72081512,835267052,999256492,744930449,655155186,432419111,340411,174118,61060,73232,69105,65391,71623,94296,79822,27,56229,142653,159316,139925,16379,189253,304177,12275,121264,137588,98146,77580,46577
20244,11215847,자양4동,CS100010,커피-음료,958486343,115469,596961259,361525084,100700319,122695934,133339402,117396022,122829582,201450368,160074716,12408638,45517622,166314804,240589609,362297922,131357748,360839113,575681869,35705024,415296123,235504429,98021790,92190922,59802691,74326,41143,13518,15253,14965,14447,16143,22435,18708,751,10140,22199,29625,39538,13216,43358,71257,5221,54276,28761,11728,10802,3826
20244,11215850,구의1동,CS100010,커피-음료,871178836,142029,634211304,236967532,115653512,131659881,130052221,119840946,137004744,135562424,101405108,1719786,126164844,266911013,212325371,221349919,42707903,388494100,418782001,11010219,191519508,232783948,151362807,142635844,77963774,103121,38908,19730,21292,20318,20523,21258,21371,17537,510,29607,43744,33211,29734,5223,69857,68483,1808,37390,40775,25793,22048,10524
20244,11215860,구의2동,CS100010,커피-음료,489835898,72996,304531396,185304502,52418249,66290153,62494437,62635687,60692870,95022547,90281955,484569,45212702,138356364,137229275,132550133,36002855,206856564,257991128,9464083,89489275,119152209,100236411,85965095,60540616,47614,25382,8373,10362,9630,9622,9627,13275,12107,49,9788,20143,18998,19364,4654,31487,39718,1731,14506,19710,15895,12465,6902
20244,11215870,구의3동,CS100010,커피-음료,2089177374,285869,1363570638,725606736,231412530,273756373,268898626,265204864,324298245,405236189,320370547,8751800,313665262,677217367,572043471,439802888,77696586,848666447,1092041459,41905328,392309794,471215390,383822792,395542035,255912561,189262,96607,33075,37664,37065,37491,43967,53479,43128,912,50366,89283,76856,59119,9333,127638,147297,7454,62086,68651,53639,53002,30102
20244,11230536,용신동,CS100010,커피-음료,1357374339,223981,1062436152,294938187,204477839,222504235,197067329,214358636,224028113,174640307,120297880,5305835,263568805,535202287,298099084,210338614,44859714,549004881,651553720,4570863,179711842,298689943,232644257,261594262,223347424,174382,49599,34911,36539,32747,33754,36431,27520,22079,839,61398,82651,47921,27948,3224,105566,105627,867,35356,59317,41143,39810,34702
20244,11230545,제기동,CS100010,커피-음료,405009549,60715,295583620,109425929,57233685,61964942,62571374,63366458,50447161,58669855,50756074,856864,25143119,140545485,122021471,108020877,8421733,168970342,234899949,10303092,169879554,57936782,46180727,71828957,47741180,44739,15976,8808,9270,9341,9533,7787,8346,7630,138,5640,21451,17657,14658,1171,26579,34044,1588,27795,9413,6866,10196,4764
20244,11230560,전농1동,CS100010,커피-음료,841761221,127978,556579419,285181802,102214372,112723630,111634240,108760624,121246553,146932133,138249669,0,113313824,277261704,225820941,193014289,32350463,376157752,428634007,12857534,185491566,195601756,166774406,163299068,80767431,86295,41683,16548,17767,17441,16758,17781,22187,19496,0,21608,37716,34694,29580,4380,60603,65388,2590,32288,30898,24472,24413,11328
20244,11230570,전농2동,CS100010,커피-음료,441530373,99892,333400077,108130296,65393588,71784277,70923215,65307681,59991316,61375248,46755048,0,79112221,155630857,103034761,95493699,8258835,215750267,220823032,11098775,120543783,100564810,88604183,88500053,27261696,77546,22346,15585,16315,16366,15469,13811,12602,9744,0,21586,34512,22251,19949,1594,48586,51116,2925,32639,22027,17449,19362,5302
20244,11230600,답십리1동,CS100010,커피-음료,801925335,98365,558398350,243526985,93826734,122728744,117205158,109232545,115405169,149084460,94442525,423359,115521774,220785493,210867489,222082789,32244431,310208257,432450147,8390656,149936209,205959367,151463695,137844906,89063574,67091,31274,12378,14926,13425,13414,12948,18442,12832,7,17484,27719,25608,23465,4082,45630,48976,1154,19292,27394,19799,16811,10153
20244,11230610,답십리2동,CS100010,커피-음료,579495209,65999,457084132,122411077,92223531,98499327,90499769,83500045,92361460,64997402,57413675,0,103571161,207885646,121141343,129398960,17498099,241294876,290366451,2987892,122884444,146704507,97697328,109446762,51940393,52517,13482,10452,10434,11204,9629,10798,7138,6344,0,13720,23628,14422,12687,1542,26352,36635,390,15696,18268,11608,10784,6241
20244,11230650,장안1동,CS100010,커피-음료,1320709797,239744,938102153,382607644,181533227,200030533,176547077,182423453,197567863,205632057,176975587,46682334,239903628,365297240,255328855,278621798,134875942,635482890,608085187,11359288,229049703,357921063,278477402,228288997,138471619,175959,63785,34711,35993,33784,34702,36769,34363,29422,2784,60125,69014,49553,44093,14175,119563,113039,2311,46192,72082,50283,39539,22186
20244,11230660,장안2동,CS100010,커피-음료,997808569,169296,675952933,321855636,121901863,139065535,134638622,134257986,146088927,174255539,147600097,834616,153381879,320946065,258811854,224260892,39573263,440135641,535796805,17250716,112274341,236047229,266760699,216204117,127395341,115925,53371,21778,23846,23478,22533,24290,28688,24683,354,36556,50177,42404,33466,6339,83390,84347,3859,21755,41886,47599,34579,18059
20244,11230705,청량리동,CS100010,커피-음료,690963006,115057,490390217,200572789,85927501,105196708,95702440,103692744,99870824,110464980,90107809,936223,89669225,249463408,159412929,151269255,40211966,365683996,297303962,5060565,110458222,133752208,136289571,130510474,146916916,83336,31721,15621,17498,15986,16767,17464,16564,15157,31,22681,39225,26811,22107,4202,60711,52102,1073,22364,25920,23877,21458,18119
20244,11230710,회기동,CS100010,커피-음료,3842370262,490604,2982160166,860210096,610023090,576843799,599120553,689074071,507098653,473196439,387013657,5786458,328733515,1283592453,939035946,1099317346,185904544,1314470869,1906793358,102755034,1336888123,595441876,436761612,570843899,178573684,379215,111389,79322,79545,78906,76273,65169,60605,50784,527,64477,159417,126959,116480,22744,201360,269938,16133,195926,81196,61905,90969,25171
20244,11230720,휘경1동,CS100010,커피-음료,522034551,117326,342380078,179654473,63219281,72145011,67702964,69490084,69822738,99397475,80256998,116670,91754506,136417161,119495647,131560261,42690306,231964271,280247363,13640628,186324564,111151051,68434288,87585896,45075207,80856,36470,15802,17212,15990,16128,15724,19628,16842,59,27622,30622,25770,25653,7600,55125,61446,2560,44457,25510,15697,19910,8436
20244,11230730,휘경2동,CS100010,커피-음료,190329223,20568,140132981,50196242,32178368,25142041,27381772,31328929,24101871,20017769,30178473,0,16836387,91127118,47546671,33778532,1040515,75059113,100375541,1510029,40605091,47029236,39240007,31724199,15326091,15065,5503,3578,2759,3081,3374,2273,2339,3164,0,2069,8763,5794,3741,201,8256,11701,144,5740,5315,4399,2977,1381
20244,11230740,이문1동,CS100010,커피-음료,2786336284,521503,2063963970,722372314,417294532,441942238,421821017,406610197,376295986,362498393,359873921,41366003,385168883,866417755,637487174,663396304,192500165,1078383913,1633279365,73082109,1215322211,433526289,355212060,516114185,118406419,399668,121835,81403,87371,80523,79758,70613,61305,60530,4968,103532,162136,115620,106869,28378,216511,301928,12741,240257,76787,65510,99429,23714
20244,11230750,이문2동,CS100010,커피-음료,51186830,5682,39260632,11926198,5854790,7815676,7328422,7878254,10383490,6569205,5356993,0,6543759,19477764,12010609,12453249,701449,18011815,27249128,0,1968075,15120676,14199402,6890095,7082697,4107,1575,654,838,873,902,840,881,694,0,910,1883,1573,1245,71,2805,2680,0,278,2010,1611,899,690
20244,11260520,면목2동,CS100010,커피-음료,225562992,29136,147660455,77902537,26661122,27757364,29197229,26172174,37872566,37578083,40324454,3936823,47036983,79448550,49156153,39294287,6690196,99546852,113352566,2638192,29074008,53171286,51105474,45513158,31397295,19688,9448,3586,3871,3901,3868,4462,4583,4865,109,6911,9790,6412,5239,675,13719,14496,382,3821,7748,6969,6425,2872
20244,11260540,면목4동,CS100010,커피-음료,271490505,49365,183933117,87557388,32090378,45554375,35657587,32764472,37866305,49994115,37563273,0,50104306,75895697,71792072,63680036,10018394,128374703,138797423,2988112,46548471,69382870,69489204,46705266,32058204,33922,15443,6054,7782,6942,6260,6884,8467,6976,0,11703,13706,11917,10418,1621,24162,24740,509,9097,14007,13209,8097,3982
20244,11260565,면목본동,CS100010,커피-음료,342940643,67190,225039258,117901385,35793657,50000380,46529470,44357523,48358228,61531938,56369447,0,48155027,96590868,95710775,83135793,19348180,160904867,174292830,4571897,59089658,85394495,71372743,59757914,55010988,45691,21499,7882,9733,9348,9332,9396,11305,10194,0,12186,18949,17212,15360,3483,33164,33326,1048,12453,18222,14657,10753,9356
20244,11260570,면목7동,CS100010,커피-음료,582774586,102114,377814796,204959790,69352696,88398210,70815099,71993461,77255330,106852562,98107228,3448103,76603712,164003502,153045120,156743830,28930319,262378440,312998321,8468567,107941678,159657998,104290550,100311988,94705981,68140,33974,12926,15040,12997,13104,14073,17974,16000,473,18115,27883,25255,25408,4980,48374,53438,1623,22062,32305,18328,15285,12210
20244,11260575,면목3·8동,CS100010,커피-음료,1066810466,170286,747067536,319742930,116205681,171751210,138063118,176778017,144269510,161791396,157951534,2974608,158607383,295185208,249411214,291467421,69164632,476670300,527936763,37005098,251913666,214254682,180837738,186469469,134126411,122423,47863,23668,26486,24743,24013,23513,24300,23563,290,36806,51713,37196,36501,7780,82417,87456,6491,48578,36570,29441,28674,20116
20244,11260580,상봉1동,CS100010,커피-음료,461371727,71418,310846363,150525364,58284644,62495149,59147228,69641466,61277876,82752303,67773061,250237,50969161,130324361,136627905,118955523,24244540,187831351,273540376,8150386,75127287,136093169,100759339,75833138,65408408,48463,22955,8965,10013,9214,10345,9926,12362,10593,42,10482,19725,20986,16851,3332,31750,39668,1361,12834,21284,17369,10262,8308
20244,11260590,상봉2동,CS100010,커피-음료,1088999619,187939,732875214,356124405,123084488,150636156,155566391,148933447,154654732,191266059,164858346,7531537,133578746,252379112,268947013,323988515,102574696,532138732,533388783,14955885,252191677,304638685,162995547,184395201,146350517,126298,61641,23329,26415,25534,24672,26348,33481,28160,1067,35274,45663,44234,48534,13167,92836,94315,2625,48907,59008,29965,27048,19599
20244,11260600,중화1동,CS100010,커피-음료,61296832,7167,52296414,9000418,10280383,10835114,9885366,9919702,11375849,4989302,4011116,0,10254603,24637020,18738808,7641480,24921,22535448,36182830,124975,6049765,8364550,11856073,18272030,14050887,5961,1206,1127,1203,1160,1201,1270,632,574,0,1478,2582,2322,783,2,2808,4169,21,940,1345,1320,1918,1430
20244,11260610,중화2동,CS100010,커피-음료,122260568,11270,83071559,39189009,17419705,18191566,13536290,18994471,14929527,29938878,9250131,2246882,32490973,29270440,24161843,17797418,16293012,58742219,42731850,456666,7718613,17275900,16732908,24287046,35002936,8594,2676,1697,1891,1459,1900,1647,1831,845,20,2559,3950,2684,1721,336,5299,5674,81,1631,3073,1766,2444,1977
20244,11260620,묵1동,CS100010,커피-음료,850737433,126962,570953456,279783977,109114711,127610335,109694092,100565219,123969099,154977676,124806301,0,114342756,235877757,212682528,230334170,57500222,324844287,497893196,11216211,163715151,214605598,203305220,153503044,76392255,84655,42307,15703,18106,17075,15892,17879,23978,18329,0,20839,35055,32742,31458,6868,51396,74802,1946,25777,33123,31005,23527,10819
20244,11260630,묵2동,CS100010,커피-음료,259540166,50069,175007726,84532440,23770659,38155837,37945781,34405707,40729742,44794657,39737783,0,41928561,88028927,76666965,49188719,3726994,136142338,114802233,1999314,44783388,79743159,54265127,35287077,34866508,34075,15994,5802,7199,6767,6853,7454,8477,7517,0,9296,15982,13695,10205,891,27491,21754,495,9693,15259,9669,7324,6803
20244,11260655,망우본동,CS100010,커피-음료,598202083,104595,398599641,199602442,71581496,85312034,78963990,79402286,83339835,95971915,103630527,874058,103925108,202526563,162502902,117246856,11126596,263661971,320273837,6625593,78148830,142427538,118910167,117666792,120156886,72782,31813,13918,15297,14383,13934,15250,16315,15498,276,21333,34322,26651,19573,2440,49147,54010,1354,15576,27164,21243,19496,18319
20244,11260660,망우3동,CS100010,커피-음료,178539082,35713,124924321,53614761,22072542,27289163,23434409,27815242,24312965,31436941,22177820,0,29738226,57544164,52686023,34139186,4431483,94177874,83879359,1030103,16801521,42391183,40910706,40038746,36884974,24769,10944,4574,5597,4434,5163,5001,6443,4501,0,6132,12149,10074,6401,957,19077,16623,253,4000,10103,6807,7634,6903
20244,11260680,신내1동,CS100010,커피-음료,1073797970,141092,741117120,332680850,138681304,150165379,141832734,158122268,152315435,164610112,168070738,32880976,117006667,317218595,259450417,247493208,99748107,450779944,570214653,41872925,157537262,206646259,219331543,209219630,186386976,98915,42177,19644,19432,19392,19553,20894,21706,20471,3679,18582,38803,35029,32079,12920,60491,77078,7173,25059,29150,28940,26746,20495
20244,11260690,신내2동,CS100010,커피-음료,301198807,52582,201523027,99675780,38203239,42846299,39501962,36608003,44363524,53795817,45879963,0,52872842,97373550,75133384,62403950,13415081,132542257,158529894,5135597,36465186,68714715,77374848,68622711,34759094,35259,17323,6605,7328,6779,6896,7651,9051,8272,0,11531,16157,13117,9858,1919,24932,27470,1090,6924,12406,13776,12100,6106
20244,11290525,성북동,CS100010,커피-음료,1278056066,120600,806715578,471340488,114890184,166150219,166468946,177975432,181230797,249717884,221622604,12182190,88509727,469834069,421242804,253869154,32418122,458725051,736283998,13160202,181748760,291500976,239385616,280192313,189021186,79785,40815,12199,16708,16122,17545,17211,21965,18850,220,15313,42958,37007,23702,1400,47242,69333,3171,21600,30123,22787,24733,14152
20244,11290555,삼선동,CS100010,커피-음료,720605452,104695,526607559,193997893,92110626,113979916,103241302,103606512,113669203,105151216,88846677,1833555,87178355,250969835,218718210,146024642,15880855,289320636,408258267,16677024,178041000,138859934,114601376,149096069,100303498,79566,25129,14821,16591,15980,16078,16096,13433,11696,360,17679,36702,31185,16902,1867,43436,59996,2849,30905,20783,16601,21672,10626
20244,11290575,동선동,CS100010,커피-음료,7726876287,1189063,5350367938,2376508349,976044314,1124052586,1101312163,1036828437,1112130438,1278092907,1098415442,61241300,719796708,1872969125,2025164307,2395099312,652605535,2854662201,4801186750,456177373,2705361552,1435487484,1319950900,1245682999,493188640,851631,337432,160634,181242,173867,167985,167903,180325,157107,6713,179396,299250,308951,313024,81729,451967,733450,69997,407322,233817,204979,190725,78574
20244,11290580,돈암1동,CS100010,커피-음료,23264937,802,12451673,10813264,1987074,1994949,3377281,1372682,3719687,6712302,4100962,1062996,0,1191681,953679,9366003,10690578,9990687,10397940,1022847,3092055,1729345,8526601,5135710,882069,473,329,59,81,140,82,111,191,138,32,0,59,71,354,286,336,380,85,118,80,246,171,17
20244,11290590,돈암2동,CS100010,커피-음료,672000000,127362,503035441,168964559,97484125,112593638,102782496,96335213,93839969,89309568,79654991,0,113563625,235401267,219107649,95574661,8352798,269375609,402624391,8167378,70069109,130094926,208753845,156015291,98899451,95470,31892,18396,21164,18832,18749,18329,17454,14438,0,23732,42058,40184,19650,1738,57873,69489,1769,14480,26242,40747,28659,15465
20244,11290600,안암동,CS100010,커피-음료,4545439082,838502,3570230505,975208577,740962299,748550514,739955664,706502314,634259714,552090803,423117774,2231713,750297082,1562084249,1060559197,996966377,173300464,1954810006,2358285280,127525171,1602400613,845451386,652592325,784173937,300951850,663670,174832,139171,142082,134579,131910,115928,93949,80883,529,173272,279387,190387,168751,26176,386811,441199,24911,338372,161027,110715,144457,48529
20244,11290610,보문동,CS100010,커피-음료,385258632,47251,273500469,111758163,50390602,65524086,52710174,46980314,57895293,56788730,54969433,627260,56975318,129589182,87860902,89298405,20907565,151660734,219561382,3449174,81369547,93891874,70771284,70529824,51210414,34906,12345,6797,7562,6905,6296,7346,6530,5815,19,9261,15486,10776,9842,1867,19547,26665,483,11843,12006,8619,8358,4904
20244,11290620,정릉1동,CS100010,커피-음료,97008382,14578,58820875,38187507,12690320,12949068,11388683,11084871,10707933,21062732,17124775,503857,11701055,25281249,31349227,26135165,2037829,46448943,50168832,3303098,17482798,19013953,18763608,25189965,12864353,9525,5053,2189,1703,1838,1884,1911,2354,2699,74,2026,3928,4276,3989,285,6176,8396,732,3066,3470,3257,2293,1755
20244,11290630,정릉2동,CS100010,커피-음료,291926089,42370,202234876,89691213,40546295,41321024,39678097,40626990,40062470,46962684,42728529,0,35680335,90019124,82442904,72566127,11217599,103699811,161190609,3050114,43208715,53366632,62222740,57325801,45716420,29478,12892,5557,6168,6054,5989,5710,6871,6021,0,6814,13167,12058,9285,1046,16758,24483,671,7999,8486,9436,8617,6029
20244,11290640,정릉3동,CS100010,커피-음료,752344791,161291,603036741,149308050,110520930,137826460,119265123,140136088,95288140,79492742,69815308,0,137056739,295253427,203885956,114697828,1450841,334591949,394644230,24044837,333763367,70766685,75098495,184533260,41029534,135783,25508,26526,30229,27887,29568,21573,14085,11423,0,38913,63717,42443,16064,154,71833,88259,5880,83927,12551,14367,36160,7212
20244,11290650,정릉4동,CS100010,커피-음료,523408130,69788,449623675,73784455,83045128,198382766,60294437,61382735,46518609,39089644,34694811,1991046,146968289,157634113,162287595,42532004,11995083,131630286,194654146,14557570,121380096,53551919,46379160,60544244,29871444,55677,14111,10803,12220,12004,12115,8535,7418,6693,60,18863,25314,16978,7388,1185,27478,41273,3504,27877,9789,9605,12276,5702
20244,11290660,길음1동,CS100010,커피-음료,128494190,23010,85853070,42641120,12992864,16471793,19876421,17105941,19406051,20790288,21850832,0,15307535,39668195,47977740,23209220,2331500,49713385,75351118,6071721,14639670,24181993,42947226,23477396,13746495,15607,7403,2499,2946,3600,3273,3289,3856,3547,0,3307,7262,7200,4674,567,9170,13583,1661,3105,3841,6973,4716,2451
20244,11290685,길음2동,CS100010,커피-음료,761311409,122321,526259317,235052092,88086069,109151217,118972187,99783795,110266049,125438543,109613549,3692484,160322439,289554783,224228313,71812745,11700645,268046885,429390454,7312858,81944099,195319760,205041406,143827244,63991974,85336,36985,14747,18876,17594,15596,18523,20228,16757,35,33531,44953,32966,10038,798,47713,68936,1347,15663,33895,33261,22778,9701
20244,11290705,종암동,CS100010,커피-음료,1160310348,187105,831559773,328750575,154815083,190482900,173906841,153654073,158700876,180722082,148028493,7810926,164476202,446063740,310887059,192079858,38992563,508981364,563218455,9944495,231523740,238293412,232649783,281503841,78284546,133863,53242,25148,31350,25519,25030,26816,27263,25979,110,34768,70750,48167,29984,3326,87051,95418,1698,42806,41736,39304,44067,12863
20244,11290715,월곡1동,CS100010,커피-음료,413849595,54826,257251038,156598557,58061991,50821138,45051227,52883823,50432859,62708553,93890004,0,77246661,183989899,120832063,29644875,2136097,161190130,240186598,4263053,45626933,147897393,116000946,51189015,36399387,36984,17842,7757,7412,6760,7451,7604,7977,9865,0,13187,21167,15639,4536,297,19040,34874,625,7215,18862,15640,7442,4132
20244,11290725,월곡2동,CS100010,커피-음료,944902851,167861,719891840,225011011,142902526,153497247,144597497,139901501,138993069,126812337,98198674,11832730,149911292,324296840,239652378,183839710,35369901,344072109,560121314,27924325,279943213,177126996,162608696,190006483,66583708,130147,37714,27177,27375,26764,25238,23593,20177,17537,277,33264,55134,42262,32524,4400,61861,103579,5831,55724,33036,26993,32936,10914
20244,11290760,장위1동,CS100010,커피-음료,154566728,34685,100233297,54333431,16900467,20503735,19612606,18133019,25083470,29556154,24777277,223124,29620048,47460453,39712654,34560861,2989588,72188500,81955755,1624374,22481533,40068954,37875819,34971097,17122479,23618,11067,4507,4758,4851,4331,5171,5906,5161,79,7882,10560,8488,6996,680,17598,17070,300,5234,8850,8985,8041,3257
20244,11290770,장위2동,CS100010,커피-음료,136982597,23683,108456644,28525953,21453431,20135114,24567932,20393959,21906208,18084999,10440954,0,22333748,54164245,33860670,25474723,1149211,60804761,59374390,960552,19454046,36516352,26572177,20745451,15930571,18590,5093,3738,3809,3412,3386,4245,3250,1843,0,5181,9060,5856,3327,259,11060,11231,225,4451,6710,4811,3500,2594
20244,11290780,장위3동,CS100010,커피-음료,138553743,24539,96936012,41617731,18050235,18411146,18183624,20315126,21975881,25601821,16015910,304431,21902177,38505237,37627595,32444485,7769818,62141373,76412370,1086467,15522127,32924055,46290144,30660807,12070143,17400,7139,3243,3485,3252,3598,3822,4159,2980,16,5038,7027,6450,5111,897,10756,13783,204,3106,5890,7811,5245,2283
20244,11290810,석관동,CS100010,커피-음료,939195306,125403,640432600,298762706,114450899,133050032,117653821,139220791,136057057,149033699,149729007,21724965,105998979,290018267,222525651,243031668,55895776,395506278,522736243,10097584,201065317,221637716,168960025,198136845,118345037,87626,37777,16120,18063,16649,18574,18220,18709,19068,476,20904,38099,30481,29556,5887,54617,69484,1475,28653,31970,23842,24225,13941
20244,11305534,삼양동,CS100010,커피-음료,31956994,3669,19427259,12529735,606714,5009228,4560884,4452652,4797781,6119057,6410678,0,3744245,12911717,7901637,7223878,175517,14221953,17569079,203494,2986546,4250463,7721083,7233098,9396348,2312,1357,34,634,533,485,626,648,709,0,506,1447,972,715,29,1604,2056,41,445,591,828,803,951
20244,11305535,미아동,CS100010,커피-음료,444179471,70543,340606777,103572694,68217539,70509115,62745554,70344583,68789986,61845577,41727117,21383,73766849,147706671,115258836,95805715,11620017,218778022,195048822,6915871,67759296,76400644,78931992,78217065,105601975,55377,15166,10960,11693,10814,10852,11058,8737,6429,7,18367,23033,16308,11597,1231,30907,38686,1969,15972,15033,13413,13312,9895
20244,11305545,송중동,CS100010,커피-음료,1107815455,171115,755200930,352614525,146398893,164886989,133964286,156343514,153607248,185593281,167021244,56462424,126168181,254526874,284022768,294451363,92183845,471941279,608660513,26546265,209351190,242886745,227933004,255592252,118292339,122518,48597,23911,25907,22965,24160,25575,27375,21222,1502,31696,41759,43746,42235,10177,74251,96058,4525,37489,45954,35927,30665,15751
20244,11305555,송천동,CS100010,커피-음료,295065780,51611,212502258,82563522,37790121,44378951,40661389,43868129,45803668,41821172,40742350,1252112,46314191,113018753,84541905,45185721,4753098,133664483,142140217,3717471,32930953,58752261,68625047,64547013,47231956,37005,14606,7241,7575,7488,7042,7659,7810,6796,32,10013,18851,14150,8126,439,24978,25608,894,6414,12182,13427,11280,6392
20244,11305575,삼각산동,CS100010,커피-음료,260504733,32683,174647475,85857258,30010465,41057032,34716520,32134438,36729020,47094580,38762678,0,32234069,71605766,73577025,73291467,9796406,107763213,148507542,5462530,32656927,53149774,82403170,58102111,24496243,22045,10638,4209,4708,4450,4194,4484,5689,4949,0,5537,9113,8509,8432,1092,13275,18994,910,4736,6904,9939,6625,3156
20244,11305595,번1동,CS100010,커피-음료,690157797,108300,500101021,190056776,99082779,103131284,95403839,92969607,109513512,99895783,90160993,4822001,78986397,200296851,175051418,182185880,48815250,263699582,376062779,17765256,181649575,167452040,98504698,104934347,69456441,77998,30302,15320,16085,15850,15215,15528,15842,14460,890,16293,29943,28393,26295,6486,45804,60348,2687,29157,29088,17499,16707,11012
20244,11305603,번2동,CS100010,커피-음료,142852658,23086,101374746,41477912,16264070,24689011,19251443,20064745,21105477,24137197,17340715,0,19618254,61059355,40835855,20374705,964489,70956678,55223723,981610,15829327,35393722,28289343,33208226,12478177,15805,7281,2818,3411,3075,3246,3255,4085,3196,0,3862,9132,6066,3816,210,12999,9502,200,2834,5618,4993,6726,2133
20244,11305608,번3동,CS100010,커피-음료,227121637,48371,149759094,77362543,27503350,32957897,31592472,26245072,31460303,42865613,34496930,0,40218229,73389932,59412826,50522479,3578171,99497759,120443746,1577633,26216164,57618376,66515313,41146008,26868011,33627,14744,6605,7268,6845,6324,6585,7904,6840,0,8980,15379,12967,10111,934,21784,26028,415,6075,13100,14897,7966,5358
20244,11305615,수유1동,CS100010,커피-음료,151712393,23390,100681964,51030429,17277880,22171247,21480231,19038354,20714252,26031473,24998956,0,14506854,48248372,52205984,32373754,4377429,71545157,80121482,2010192,21835006,28185762,32581699,27230652,39823328,16237,7153,3114,3584,3125,3199,3215,3711,3442,0,3948,7400,6235,4994,813,12002,11382,270,5098,6365,5061,3684,2905
20244,11305625,수유2동,CS100010,커피-음료,49174378,7374,29742936,19431442,5991546,5865311,5376709,6144747,6364623,8534688,10896754,580287,4622341,15647256,12788238,13618801,1917455,21678000,26163519,393985,14162495,10085444,7331491,5259748,10608358,4486,2888,982,975,701,828,1000,1168,1720,133,882,2298,1748,1979,334,3476,3830,64,1868,1912,1156,811,1492
